index,Player,Goals,Shots,SoT,G/Sh,G/SoT,ShoDist,GCA,SCA,Off,PKwon,Assists,ScaPassLive,Car3rd,ScaFld,ToAtt,ToSuc,Carries,CarTotDist,CarPrgDist,CPA,CarMis,CarDis,PasTotCmp,PasAss,Pas3rd,Crs,PasCmp,PasOff,PasBlocks,ScaPassDead,ScaDrib,ScaSh,GcaPassDead,GcaDrib,GcaSh,GcaFld,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,Overall,PasTotDist,PasTotPrgDist,TklDriPast,Blocks,BlkSh,Int,Tkl+Int,Recov,AerWon,AerLost,CrdY,CrdR,Fls,Clr,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,GcaPassLive,PasTotCmp%,Fld,Pos
558,Oscar Ureña,0.0,,,,,,0.0,0.1368421052631579,,,0.0,0.09100000000000001,,0.0,,,0.17,0.1498901098901099,0.07716981132075472,,,,0.05787234042553192,0.0,0.0364,0.12133333333333333,0.05787234042553192,0.0,0.18200000000000002,0.0,0.0,0.09100000000000001,0.0,0.0,0.0,0.0,0.18200000000000002,0.18200000000000002,0.18200000000000002,0.12133333333333333,0.0,0.18200000000000002,0.273,0.667,27.059617373880425,0.04672021419009371,0.01988505747126437,0.09100000000000001,0.09100000000000001,0.0,0.09100000000000001,,0.091,,,,,,,,,,,,0.0,0.682,0.045500000000000006,MF
410,Milo Pantovi?,0.125,,,,,,0.0,0.11278195488721804,,,0.0,0.1,,0.15015015015015015,,,0.14666666666666667,0.07967032967032966,0.05471698113207547,,,,0.08723404255319149,0.0,0.04,0.05,0.08723404255319149,0.05,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000000000001,0.05,0.15000000000000002,0.0,0.0,0.15000000000000002,0.2,0.75,27.038742566852303,0.08085676037483266,0.12528735632183907,0.05,0.05,0.0,0.0,,0.16666666666666666,,,,,,,,,,,,0.0,0.6609999999999999,0.125,MF
248,Joseph Hodge,0.0,,,,,,0.0,0.07894736842105263,,,0.0,0.10500000000000001,,0.0,,,0.17533333333333334,0.09021978021978021,0.07547169811320754,,,,0.15446808510638296,0.053000000000000005,0.1472,0.017666666666666667,0.15446808510638296,0.10500000000000001,0.15800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1315,0.10500000000000001,0.053000000000000005,0.10533333333333333,0.053000000000000005,0.15800000000000003,0.211,0.75,27.006978051173007,0.15036144578313254,0.21413793103448278,0.053000000000000005,0.1315,0.0,0.0,,0.21066666666666667,,,,,,,,,,,,0.0,0.793,0.026500000000000003,MF
528,Ibrahim Sulemana,0.0,,,,,,0.0,0.16917293233082706,,,0.0,0.2,,0.0,,,0.1366666666666667,0.12065934065934066,0.06415094339622641,,,,0.07787234042553191,0.07500000000000001,0.14,0.016666666666666666,0.07787234042553191,0.0,0.07500000000000001,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.1375,0.17500000000000002,0.15000000000000002,0.06666666666666667,0.025,0.07500000000000001,0.125,0.6,26.939528577176297,0.0908433734939759,0.14022988505747125,0.05,0.037500000000000006,0.15015015015015015,0.17500000000000002,,0.2583333333333333,,,,,,,,,,,,0.0,0.7090000000000001,0.037500000000000006,MF
58,Donny van de Beek,0.0,,,,,,0.0,0.23759398496240602,,,0.0,0.31600000000000006,,0.0,,,0.1366666666666667,0.08560439560439562,0.08433962264150945,,,,0.10297872340425532,0.15800000000000003,0.0,0.0,0.10297872340425532,0.10500000000000001,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053000000000000005,0.0,26.896227253758536,0.07073627844712183,0.06954022988505747,0.053000000000000005,0.052500000000000005,0.15915915915915918,0.053000000000000005,,0.05266666666666667,,,,,,,,,,,,0.0,0.7540000000000001,0.052500000000000005,MF
330,Jean-Victor Makengo,0.0,,,,,,0.011000000000000001,0.10977443609022555,,,0.011000000000000001,0.124,,0.03303303303303303,,,0.19333333333333336,0.18692307692307691,0.14547169811320754,,,,0.12638297872340426,0.05600000000000001,0.0852,0.022333333333333334,0.12638297872340426,0.0,0.101,0.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,0.09000000000000001,0.146,0.07900000000000001,0.05266666666666667,0.022000000000000002,0.05600000000000001,0.09000000000000001,0.625,26.816279212881867,0.1118607764390897,0.11413793103448275,0.034,0.045000000000000005,0.06606606606606606,0.101,,0.146,,,,,,,,,,,,0.011000000000000001,0.835,0.073,MF
330,Jean-Victor Makengo,0.0,,,,,,0.011000000000000001,0.10977443609022555,,,0.011000000000000001,0.124,,0.03303303303303303,,,0.19333333333333336,0.18692307692307691,0.14547169811320754,,,,0.12638297872340426,0.05600000000000001,0.0852,0.022333333333333334,0.12638297872340426,0.0,0.101,0.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,0.09000000000000001,0.146,0.07900000000000001,0.05266666666666667,0.022000000000000002,0.05600000000000001,0.09000000000000001,0.625,26.816279212881867,0.1118607764390897,0.11413793103448275,0.034,0.045000000000000005,0.06606606606606606,0.101,,0.146,,,,,,,,,,,,0.011000000000000001,0.835,0.073,MF
556,Chimuanya Ugochukwu,0.0,,,,,,0.011000000000000001,0.041353383458646614,,,0.0,0.044000000000000004,,0.0,,,0.29733333333333334,0.2731868131868132,0.19075471698113206,,,,0.17531914893617023,0.0,0.11880000000000002,0.007333333333333333,0.17531914893617023,0.0,0.08800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.132,0.099,0.10999999999999999,0.022000000000000002,0.121,0.17600000000000002,0.688,26.79893471822769,0.20947791164658636,0.19275862068965516,0.05500000000000001,0.07700000000000001,0.1981981981981982,0.143,,0.19766666666666666,,,,,,,,,,,,0.011000000000000001,0.858,0.033,MF
385,Florian Neuhaus,0.0,,,,,,0.017,0.17819548872180452,,,0.0,0.23700000000000002,,0.0,,,0.202,0.11527472527472528,0.11358490566037736,,,,0.11744680851063831,0.119,0.1288,0.02266666666666667,0.11744680851063831,0.0,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425,0.017,0.051000000000000004,0.011333333333333334,0.017,0.034,0.119,0.28600000000000003,26.772503656563718,0.11609103078982598,0.17264367816091952,0.085,0.0845,0.1021021021021021,0.085,,0.15266666666666667,,,,,,,,,,,,0.017,0.765,0.0595,MF
552,Lucas Tousart,0.25,,,,,,0.006,0.09774436090225563,,,0.0,0.10200000000000001,,0.018018018018018018,,,0.11733333333333335,0.11021978021978021,0.07943396226415095,,,,0.07872340425531915,0.045000000000000005,0.1176,0.02266666666666667,0.07872340425531915,0.006,0.11299999999999999,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.11599999999999999,0.119,0.10200000000000001,0.068,0.028000000000000004,0.068,0.141,0.48,26.711366928691447,0.08495314591700134,0.13413793103448277,0.073,0.03950000000000001,0.018018018018018018,0.147,,0.18466666666666667,,,,,,,,,,,,0.006,0.64,0.0595,MF
586,Julian Weigl,0.0,,,,,,0.015,0.054887218045112776,,,0.0,0.073,,0.0,,,0.22400000000000003,0.1398901098901099,0.11471698113207547,,,,0.2046808510638298,0.015,0.0904,0.0,0.2046808510638298,0.0,0.044000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10200000000000001,0.08800000000000001,0.095,0.068,0.007000000000000001,0.11699999999999999,0.197,0.593,26.684543096416785,0.22768406961178045,0.24436781609195402,0.08000000000000002,0.051000000000000004,0.021021021021021023,0.08800000000000001,,0.18000000000000002,,,,,,,,,,,,0.015,0.881,0.062,MF
601,Denis Zakaria,0.0,,,,,,0.0,0.05338345864661653,,,0.0,0.071,,0.0,,,0.12866666666666668,0.11692307692307694,0.14018867924528303,,,,0.09744680851063829,0.0,0.0572,0.07133333333333333,0.09744680851063829,0.071,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21450000000000002,0.21400000000000002,0.071,0.19066666666666665,0.071,0.143,0.143,1.0,26.65668243399303,0.08969210174029452,0.09770114942528735,0.0,0.0715,0.0,0.143,,0.119,,,,,,,,,,,,0.0,0.8420000000000001,0.0,MF
601,Denis Zakaria,0.0,,,,,,0.0,0.05338345864661653,,,0.0,0.071,,0.0,,,0.12866666666666668,0.11692307692307694,0.14018867924528303,,,,0.09744680851063829,0.0,0.0572,0.07133333333333333,0.09744680851063829,0.071,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21450000000000002,0.21400000000000002,0.071,0.19066666666666665,0.071,0.143,0.143,1.0,26.65668243399303,0.08969210174029452,0.09770114942528735,0.0,0.0715,0.0,0.143,,0.119,,,,,,,,,,,,0.0,0.8420000000000001,0.0,MF
375,Manu Morlanes,0.0,,,,,,0.0,0.08345864661654136,,,0.0,0.11100000000000002,,0.0,,,0.11466666666666667,0.07758241758241757,0.05132075471698113,,,,0.0851063829787234,0.0,0.1332,0.0,0.0851063829787234,0.05600000000000001,0.11100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0835,0.11100000000000002,0.11100000000000002,0.037333333333333336,0.0,0.167,0.167,1.0,26.650131183554805,0.08864792503346722,0.0964367816091954,0.0,0.0835,0.33333333333333337,0.05600000000000001,,0.09266666666666666,,,,,,,,,,,,0.0,0.783,0.028000000000000004,MF
375,Manu Morlanes,0.0,,,,,,0.0,0.08345864661654136,,,0.0,0.11100000000000002,,0.0,,,0.11466666666666667,0.07758241758241757,0.05132075471698113,,,,0.0851063829787234,0.0,0.1332,0.0,0.0851063829787234,0.05600000000000001,0.11100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0835,0.11100000000000002,0.11100000000000002,0.037333333333333336,0.0,0.167,0.167,1.0,26.650131183554805,0.08864792503346722,0.0964367816091954,0.0,0.0835,0.33333333333333337,0.05600000000000001,,0.09266666666666666,,,,,,,,,,,,0.0,0.783,0.028000000000000004,MF
575,Gonzalo Villar,0.0,,,,,,0.0,0.08796992481203006,,,0.0,0.09100000000000001,,0.03903903903903904,,,0.21266666666666667,0.17252747252747253,0.14622641509433962,,,,0.17531914893617023,0.0,0.13,0.030333333333333334,0.17531914893617023,0.013000000000000001,0.013000000000000001,0.0325,0.0,0.0,0.0,0.0,0.0,0.0,0.0845,0.09100000000000001,0.052000000000000005,0.06933333333333333,0.013000000000000001,0.09100000000000001,0.195,0.467,26.591006364472115,0.1875769745649264,0.2025287356321839,0.10400000000000001,0.0715,0.11711711711711713,0.052000000000000005,,0.238,,,,,,,,,,,,0.0,0.8320000000000001,0.11699999999999999,MF
575,Gonzalo Villar,0.0,,,,,,0.0,0.08796992481203006,,,0.0,0.09100000000000001,,0.03903903903903904,,,0.21266666666666667,0.17252747252747253,0.14622641509433962,,,,0.17531914893617023,0.0,0.13,0.030333333333333334,0.17531914893617023,0.013000000000000001,0.013000000000000001,0.0325,0.0,0.0,0.0,0.0,0.0,0.0,0.0845,0.09100000000000001,0.052000000000000005,0.06933333333333333,0.013000000000000001,0.09100000000000001,0.195,0.467,26.591006364472115,0.1875769745649264,0.2025287356321839,0.10400000000000001,0.0715,0.11711711711711713,0.052000000000000005,,0.238,,,,,,,,,,,,0.0,0.8320000000000001,0.11699999999999999,MF
143,Thomas Delaney,0.0,,,,,,0.0,0.08872180451127819,,,0.0,0.08800000000000001,,0.08708708708708708,,,0.22133333333333335,0.11670329670329671,0.06113207547169811,,,,0.17531914893617023,0.059,0.0704,0.03933333333333333,0.17531914893617023,0.028999999999999998,0.028999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.059,0.0,0.07866666666666666,0.0,0.08800000000000001,0.147,0.6,26.471337886684005,0.17111111111111113,0.15586206896551724,0.059,0.044000000000000004,0.17717717717717718,0.118,,0.07833333333333334,,,,,,,,,,,,0.0,0.8540000000000001,0.0735,MF
143,Thomas Delaney,0.0,,,,,,0.0,0.08872180451127819,,,0.0,0.08800000000000001,,0.08708708708708708,,,0.22133333333333335,0.11670329670329671,0.06113207547169811,,,,0.17531914893617023,0.059,0.0704,0.03933333333333333,0.17531914893617023,0.028999999999999998,0.028999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.059,0.0,0.07866666666666666,0.0,0.08800000000000001,0.147,0.6,26.471337886684005,0.17111111111111113,0.15586206896551724,0.059,0.044000000000000004,0.17717717717717718,0.118,,0.07833333333333334,,,,,,,,,,,,0.0,0.8540000000000001,0.0735,MF
287,Viktor Kovalenko,0.0,,,,,,0.0,0.1225563909774436,,,0.0,0.163,,0.0,,,0.1686666666666667,0.10967032967032966,0.06849056603773584,,,,0.1327659574468085,0.11599999999999999,0.027999999999999997,0.04666666666666666,0.1327659574468085,0.0,0.13999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0815,0.06999999999999999,0.0,0.07733333333333332,0.047,0.06999999999999999,0.09300000000000001,0.75,26.450470520410345,0.12645247657295852,0.11919540229885058,0.023000000000000003,0.1165,0.14114114114114112,0.023000000000000003,,0.13166666666666668,,,,,,,,,,,,0.0,0.802,0.0815,MF
252,Will Hughes,0.0,,,,,,0.0,0.0894736842105263,,,0.0,0.095,,0.0,,,0.14733333333333334,0.13,0.12849056603773584,,,,0.12680851063829787,0.024,0.1144,0.07933333333333333,0.12680851063829787,0.048,0.167,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.1665,0.167,0.119,0.12666666666666665,0.024,0.119,0.238,0.5,26.306217265271563,0.11831325301204819,0.17045977011494254,0.119,0.10700000000000001,0.2852852852852853,0.19,,0.26999999999999996,,,,,,,,,,,,0.0,0.735,0.0595,MF
348,Omar Mascarell,0.0,,,,,,0.0,0.09624060150375939,,,0.0,0.099,,0.0,,,0.18666666666666668,0.17406593406593407,0.11037735849056604,,,,0.15404255319148938,0.064,0.1604,0.025333333333333333,0.15404255319148938,0.012,0.052000000000000005,0.0575,0.006,0.0,0.0,0.0,0.0,0.0,0.07550000000000001,0.08100000000000002,0.08700000000000001,0.034666666666666665,0.012,0.064,0.17400000000000002,0.36700000000000005,26.250138687627526,0.1775368139223561,0.2189655172413793,0.11000000000000001,0.07850000000000001,0.14114114114114112,0.128,,0.186,,,,,,,,,,,,0.0,0.836,0.032,MF
305,Mario Lemina,0.0,,,,,,0.0,0.07142857142857142,,,0.0,0.095,,0.0,,,0.18733333333333335,0.0968131868131868,0.06377358490566037,,,,0.1621276595744681,0.048,0.0572,0.016,0.1621276595744681,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.143,0.143,0.032,0.0,0.048,0.048,1.0,26.239776107987705,0.1710843373493976,0.18770114942528737,0.0,0.143,0.14414414414414414,0.095,,0.238,,,,,,,,,,,,0.0,0.8790000000000001,0.0475,MF
305,Mario Lemina,0.0,,,,,,0.0,0.07142857142857142,,,0.0,0.095,,0.0,,,0.18733333333333335,0.0968131868131868,0.06377358490566037,,,,0.1621276595744681,0.048,0.0572,0.016,0.1621276595744681,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.143,0.143,0.032,0.0,0.048,0.048,1.0,26.239776107987705,0.1710843373493976,0.18770114942528737,0.0,0.143,0.14414414414414414,0.095,,0.238,,,,,,,,,,,,0.0,0.8790000000000001,0.0475,MFDF
242,Abdou Harroui,0.125,,,,,,0.0,0.09097744360902255,,,0.0,0.121,,0.0,,,0.19400000000000003,0.18615384615384617,0.12226415094339622,,,,0.13659574468085106,0.03,0.19399999999999998,0.08066666666666666,0.13659574468085106,0.0,0.18200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10600000000000001,0.0,0.09100000000000001,0.04066666666666666,0.061,0.03,0.18200000000000002,0.167,26.226881876808328,0.13734939759036144,0.14275862068965517,0.15200000000000002,0.045500000000000006,0.09009009009009009,0.0,,0.192,,,,,,,,,,,,0.0,0.785,0.0,MF
77,Jean-Paul Boëtius,0.0,,,,,,0.0,0.16315789473684209,,,0.0,0.15700000000000003,,0.07207207207207207,,,0.15933333333333333,0.0989010989010989,0.06566037735849056,,,,0.10936170212765957,0.10800000000000001,0.11560000000000001,0.016,0.10936170212765957,0.048,0.012,0.03,0.012,0.012,0.0,0.0,0.0,0.0,0.12050000000000001,0.145,0.15700000000000003,0.04,0.024,0.048,0.133,0.364,26.17204009665879,0.11831325301204819,0.19321839080459768,0.084,0.09050000000000001,0.0,0.096,,0.217,,,,,,,,,,,,0.0,0.7240000000000001,0.1325,MF
292,Pierre Kunde,0.125,,,,,,0.0,0.1368421052631579,,,0.0,0.136,,0.13513513513513514,,,0.176,0.17527472527472526,0.15867924528301885,,,,0.12,0.09100000000000001,0.1272,0.091,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1365,0.045000000000000005,0.045000000000000005,0.15133333333333332,0.0,0.09100000000000001,0.273,0.33299999999999996,26.11448682119823,0.13630522088353414,0.1974712643678161,0.18200000000000002,0.068,0.0,0.045000000000000005,,0.31833333333333336,,,,,,,,,,,,0.0,0.574,0.15900000000000003,MF
513,Oliver Skipp,0.0,,,,,,0.0,0.1368421052631579,,,0.0,0.18200000000000002,,0.0,,,0.18200000000000002,0.13835164835164837,0.12000000000000001,,,,0.15106382978723404,0.136,0.054400000000000004,0.12133333333333333,0.15106382978723404,0.0,0.18200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.09100000000000001,0.045000000000000005,0.06066666666666667,0.0,0.045000000000000005,0.273,0.167,26.10452171019906,0.1350736278447122,0.15310344827586206,0.227,0.022500000000000003,0.0,0.0,,0.28800000000000003,,,,,,,,,,,,0.0,0.78,0.045500000000000006,MF
10,Tomás Alarcón,0.0,,,,,,0.0,0.12030075187969924,,,0.0,0.08000000000000002,,0.12012012012012013,,,0.16533333333333336,0.11736263736263736,0.06113207547169811,,,,0.1327659574468085,0.08000000000000002,0.17600000000000002,0.08,0.1327659574468085,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.08000000000000002,0.0,0.05333333333333334,0.04000000000000001,0.04000000000000001,0.08000000000000002,0.5,25.99930802713694,0.18077643908969213,0.2675862068965517,0.04000000000000001,0.020000000000000004,0.0,0.08000000000000002,,0.18666666666666665,,,,,,,,,,,,0.0,0.821,0.06,MF
540,Ramón Terrats,0.0,,,,,,0.0,0.09398496240601503,,,0.0,0.125,,0.0,,,0.20266666666666666,0.18956043956043955,0.150188679245283,,,,0.13659574468085106,0.042,0.08320000000000001,0.027666666666666666,0.13659574468085106,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0835,0.083,0.042,0.08333333333333333,0.0,0.083,0.25,0.33299999999999996,25.973730075790375,0.13566265060240965,0.13885057471264367,0.167,0.125,0.24924924924924924,0.125,,0.125,,,,,,,,,,,,0.0,0.802,0.0625,MF
50,Leandro Barreiro Martins,0.0,,,,,,0.042,0.13759398496240602,,,0.017,0.125,,0.07507507507507508,,,0.10400000000000001,0.06945054945054946,0.04528301886792453,,,,0.07148936170212766,0.083,0.0732,0.011000000000000001,0.07148936170212766,0.025,0.09200000000000001,0.0,0.008,0.008,0.0,0.016,0.0,0.0963855421686747,0.1165,0.15000000000000002,0.067,0.08333333333333333,0.042,0.09200000000000001,0.15000000000000002,0.611,25.869951576402634,0.06307898259705488,0.08770114942528735,0.057999999999999996,0.071,0.15015015015015015,0.17500000000000002,,0.214,,,,,,,,,,,,0.025,0.6729999999999999,0.0625,MF
356,Scott McTominay,0.0,,,,,,0.0,0.1075187969924812,,,0.0,0.10700000000000001,,0.036036036036036036,,,0.13733333333333336,0.10395604395604395,0.06811320754716982,,,,0.10936170212765957,0.036,0.0808,0.008,0.10936170212765957,0.012,0.012,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.11299999999999999,0.17900000000000002,0.10700000000000001,0.04733333333333333,0.048,0.071,0.119,0.6,25.76814482389127,0.10979919678714861,0.12931034482758622,0.048,0.0415,0.1081081081081081,0.10700000000000001,,0.19833333333333333,,,,,,,,,,,,0.0,0.809,0.03,MF
576,Gonzalo Villar,0.0,,,,,,0.0,0.06842105263157895,,,0.0,0.09100000000000001,,0.0,,,0.2966666666666667,0.3656043956043956,0.32245283018867926,,,,0.22808510638297874,0.09100000000000001,0.3272,0.0,0.22808510638297874,0.0,0.09100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045500000000000006,0.09100000000000001,0.09100000000000001,0.0,0.0,0.0,0.09100000000000001,0.0,25.724806603031897,0.23900937081659976,0.2768965517241379,0.09100000000000001,0.045500000000000006,0.0,0.18200000000000002,,0.3333333333333333,,,,,,,,,,,,0.0,0.8940000000000001,0.045500000000000006,MF
576,Gonzalo Villar,0.0,,,,,,0.0,0.06842105263157895,,,0.0,0.09100000000000001,,0.0,,,0.2966666666666667,0.3656043956043956,0.32245283018867926,,,,0.22808510638297874,0.09100000000000001,0.3272,0.0,0.22808510638297874,0.0,0.09100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045500000000000006,0.09100000000000001,0.09100000000000001,0.0,0.0,0.0,0.09100000000000001,0.0,25.724806603031897,0.23900937081659976,0.2768965517241379,0.09100000000000001,0.045500000000000006,0.0,0.18200000000000002,,0.3333333333333333,,,,,,,,,,,,0.0,0.8940000000000001,0.045500000000000006,MF
334,Youssef Maleh,0.0,,,,,,0.0,0.1593984962406015,,,0.0,0.21200000000000002,,0.0,,,0.188,0.10692307692307693,0.08226415094339623,,,,0.12255319148936171,0.18200000000000002,0.0968,0.07066666666666667,0.12255319148936171,0.03,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045500000000000006,0.03,0.0,0.06066666666666667,0.0,0.0,0.121,0.0,25.670880847149352,0.11860776439089693,0.13091954022988506,0.121,0.07600000000000001,0.0,0.03,,0.20199999999999999,,,,,,,,,,,,0.0,0.8190000000000001,0.045500000000000006,MF
334,Youssef Maleh,0.0,,,,,,0.0,0.1593984962406015,,,0.0,0.21200000000000002,,0.0,,,0.188,0.10692307692307693,0.08226415094339623,,,,0.12255319148936171,0.18200000000000002,0.0968,0.07066666666666667,0.12255319148936171,0.03,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045500000000000006,0.03,0.0,0.06066666666666667,0.0,0.0,0.121,0.0,25.670880847149352,0.11860776439089693,0.13091954022988506,0.121,0.07600000000000001,0.0,0.03,,0.20199999999999999,,,,,,,,,,,,0.0,0.8190000000000001,0.045500000000000006,MF
489,Antonio Sánchez,0.0,,,,,,0.0,0.13759398496240602,,,0.0,0.11299999999999999,,0.08408408408408409,,,0.21800000000000003,0.2379120879120879,0.1569811320754717,,,,0.12212765957446808,0.042,0.0956,0.075,0.12212765957446808,0.014000000000000002,0.11299999999999999,0.0,0.014000000000000002,0.028000000000000004,0.0,0.0,0.0,0.0,0.056499999999999995,0.06999999999999999,0.05600000000000001,0.027999999999999997,0.014000000000000002,0.042,0.197,0.214,25.652373988336613,0.13748326639892905,0.12931034482758622,0.15500000000000003,0.0635,0.0,0.127,,0.23466666666666666,,,,,,,,,,,,0.0,0.758,0.07750000000000001,MF
382,Pablo Muñoz,0.0,,,,,,0.0,0.0,,,0.0,0.0,,0.0,,,0.4,0.18681318681318682,0.0,,,,0.0851063829787234,0.0,0.4,0.0,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.64103208123954,0.06157965194109773,0.1724137931034483,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,1.0,0.5,MF
423,Alberto Perea,0.0,,,,,,0.0,0.15037593984962405,,,0.0,0.0,,0.6006006006006006,,,0.06666666666666667,0.07912087912087912,0.026415094339622643,,,,0.0851063829787234,0.0,0.0,0.06666666666666667,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,25.620102433567443,0.06104417670682731,0.06896551724137931,0.0,0.2,0.0,0.0,,0.13333333333333333,,,,,,,,,,,,0.0,0.833,0.2,MF
53,Toma Bai?,0.0,,,,,,0.0,0.12857142857142856,,,0.0,0.098,,0.21921921921921922,,,0.25866666666666666,0.20505494505494504,0.16113207547169814,,,,0.16085106382978723,0.122,0.08800000000000001,0.13833333333333334,0.16085106382978723,0.0,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.073,0.073,0.016,0.024,0.049,0.122,0.4,25.581513813058475,0.14556894243641233,0.12057471264367817,0.073,0.0855,0.0,0.122,,0.16266666666666665,,,,,,,,,,,,0.0,0.728,0.11000000000000001,MF
164,Flynn Downes,0.0,,,,,,0.0,0.13233082706766916,,,0.0,0.08800000000000001,,0.08708708708708708,,,0.16466666666666668,0.10472527472527472,0.06433962264150944,,,,0.12,0.028999999999999998,0.0824,0.019666666666666666,0.12,0.0,0.059,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.10300000000000001,0.147,0.028999999999999998,0.098,0.028999999999999998,0.028999999999999998,0.08800000000000001,0.33299999999999996,25.580775782234817,0.09898259705488621,0.07436781609195403,0.059,0.1325,0.0,0.08800000000000001,,0.196,,,,,,,,,,,,0.0,0.8140000000000001,0.08800000000000001,MF
553,Boubacar Traoré,0.0,,,,,,0.047,0.10526315789473684,,,0.023000000000000003,0.13999999999999999,,0.0,,,0.11466666666666667,0.1145054945054945,0.10566037735849057,,,,0.09617021276595746,0.023000000000000003,0.14880000000000002,0.007666666666666667,0.09617021276595746,0.06999999999999999,0.023000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1165,0.09300000000000001,0.09300000000000001,0.04666666666666666,0.06999999999999999,0.047,0.13999999999999999,0.33299999999999996,25.47728200106189,0.10216867469879519,0.1464367816091954,0.09300000000000001,0.04650000000000001,0.14114114114114112,0.163,,0.19366666666666665,,,,,,,,,,,,0.047,0.7759999999999999,0.0235,MF
551,Birama Touré,0.0,,,,,,0.005000000000000001,0.07218045112781954,,,0.0,0.07800000000000001,,0.015015015015015017,,,0.24666666666666667,0.1975824175824176,0.1239622641509434,,,,0.15319148936170213,0.014000000000000002,0.12480000000000001,0.013666666666666666,0.15319148936170213,0.005000000000000001,0.083,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0985,0.10600000000000001,0.07800000000000001,0.064,0.023000000000000003,0.083,0.20600000000000002,0.4,25.435144236948208,0.1897991967871486,0.23850574712643677,0.124,0.05500000000000001,0.042042042042042045,0.20600000000000002,,0.22166666666666668,,,,,,,,,,,,0.005000000000000001,0.81,0.032,MF
196,Remo Freuler,0.0,,,,,,0.0,0.09248120300751879,,,0.0,0.11699999999999999,,0.0,,,0.15133333333333335,0.1156043956043956,0.09150943396226416,,,,0.12723404255319148,0.05600000000000001,0.09119999999999999,0.010333333333333333,0.12723404255319148,0.006,0.062,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.10200000000000001,0.099,0.11699999999999999,0.04933333333333333,0.012,0.08600000000000001,0.17900000000000002,0.483,25.38285285561397,0.12168674698795182,0.17206896551724135,0.09300000000000001,0.074,0.09309309309309309,0.15400000000000003,,0.19533333333333333,,,,,,,,,,,,0.0,0.7959999999999999,0.021500000000000002,MF
75,Kevin-Prince Boateng,0.0,,,,,,0.0,0.15037593984962405,,,0.0,0.133,,0.0,,,0.29333333333333333,0.17879120879120877,0.07679245283018868,,,,0.17872340425531916,0.133,0.2132,0.089,0.17872340425531916,0.067,0.0,0.1675,0.0,0.0,0.0,0.0,0.0,0.0,0.0665,0.067,0.067,0.04466666666666667,0.0,0.0,0.067,0.0,25.34653903848831,0.1913520749665328,0.274367816091954,0.067,0.0335,0.20120120120120122,0.0,,0.24433333333333332,,,,,,,,,,,,0.0,0.75,0.0665,MF
